Codice,Descrizione,Provincia,DataFineVal
403012555,MACCAGNO INFERIORE,VA,31/12/1983 00:00:00
403015731,MACCASTORNA,MI,05/03/1992 00:00:00
414070526,MACCHIA D'ISERNIA,CB,02/03/1970 00:00:00
414070527,MACCHIAGODENA,CB,02/03/1970 00:00:00
403013598,MACCIO,CO,31/12/1983 00:00:00
403015129,MACHERIO,MI,29/06/2009 00:00:00
401003651,MACUGNAGA,NO,29/04/1992 00:00:00
403017556,MADERNO,BS,31/12/1983 00:00:00
404022672,MADICE,TN,31/12/1983 00:00:00
401003652,MADONNA DEL SASSO,NO,29/04/1992 00:00:00
404022562,MADRANO,TN,31/12/1983 00:00:00
404022563,MADRUZZO,TN,31/12/1983 00:00:00
403013599,MAGGIANICO,CO,31/12/1983 00:00:00
411044026,MAGLIANO DI TENNA,AP,11/07/2009 00:00:00
401002557,MAGNANO,VC,05/03/1992 00:00:00
403017557,MAGNO SOPRA INZINO,BS,31/12/1983 00:00:00
401003568,MAGOGNINO,NO,31/12/1983 00:00:00
404022564,MAGRAS,TN,31/12/1983 00:00:00
404022565,MAGRE',TN,31/12/1983 00:00:00
405024504,MAGRE VICENTINO,VI,31/12/1983 00:00:00
404021540,MAIA ALTA,BZ,31/12/1983 00:00:00
404021541,MAIA BASSA,BZ,31/12/1983 00:00:00
418079538,MAIERATO,CZ,05/03/1992 00:00:00
411041024,MAIOLO,PS,31/12/1998 00:00:00
411141024,MAIOLO,PU,14/08/2009 00:00:00
403015732,MAIRAGO,MI,05/03/1992 00:00:00
404022673,MALA,TN,31/12/1983 00:00:00
405027505,MALAMOCCO,VE,31/12/1983 00:00:00
406030511,MALBORGHETTO,UD,31/12/1983 00:00:00
406032518,MALCHINA,TS,31/12/1983 00:00:00
403015733,MALEO,MI,05/03/1992 00:00:00
401003653,MALESCO,NO,29/04/1992 00:00:00
404022566,MALGOLO,TN,31/12/1983 00:00:00
403013704,MALGRATE,CO,05/03/1992 00:00:00
404021542,MALLES,BZ,31/12/1983 00:00:00
401004510,MALPOTREMO,CN,31/12/1983 00:00:00
401006517,MALVINO,AL,31/12/1983 00:00:00
403013705,MANDELLO DEL LARIO,CO,05/03/1992 00:00:00
403018540,MANDRINO,PV,31/12/1983 00:00:00
403018541,MANGIALUPO,PV,31/12/1983 00:00:00
406030545,MANIAGO,UD,29/02/1968 00:00:00
401001532,MANIGLIA,TO,31/12/1983 00:00:00
404021543,MANTANA,BZ,31/12/1983 00:00:00
404022567,MANZANO,TN,30/12/1923 00:00:00
404022568,MARANO,TN,31/12/1983 00:00:00
412059503,MARANOLA,LT,31/12/1983 00:00:00
404021544,MARANZA,BZ,31/12/1983 00:00:00
407010510,MARASSI,GE,31/12/1983 00:00:00
403015600,MARCALLO,MI,31/12/1983 00:00:00
405023509,MARCELLISE,VR,31/12/1983 00:00:00
404022569,MARCO,TN,31/12/1983 00:00:00
401001533,MARCORENGO,TO,31/12/1983 00:00:00
450501523,MARESEGO,PL,03/04/1977 00:00:00
404021545,MARETA,BZ,31/12/1983 00:00:00
416071030,MARGHERITA DI SAVOIA,FG,26/07/2009 00:00:00
403013706,MARGNO,CO,05/03/1992 00:00:00
404022570,MARGONE,TN,31/12/1983 00:00:00
403016541,MARIANO AL BREMBO,BG,31/12/1983 00:00:00
401005503,MARMORITO,AT,31/12/1983 00:00:00
407008520,MARO CASTELLO,IM,31/12/1983 00:00:00
408034504,MARORE,PR,31/12/1983 00:00:00
420092541,MARRUBIU,CA,15/07/1974 00:00:00
407009518,MARTINA OLBA,SV,31/12/1983 00:00:00
403015734,MARUDO,MI,05/03/1992 00:00:00
403019572,MARZALENGO,CR,31/12/1983 00:00:00
403015601,MASCIAGO MILANESE,MI,31/12/1983 00:00:00
401003654,MASERA,NO,29/04/1992 00:00:00
404022571,MASI DI VIGO,TN,31/12/1983 00:00:00
403012556,MASNAGO,VA,31/12/1983 00:00:00
411044028,MASSA FERMANA,AP,11/07/2009 00:00:00
405029510,MASSA SUPERIORE,RO,31/12/1983 00:00:00
408038013,MASSAFISCAGLIA,FE,31/12/2013 00:00:00
403015735,MASSALENGO,MI,05/03/1992 00:00:00
420092542,MASSAMA,CA,15/07/1974 00:00:00
420095506,MASSAMA,OR,31/12/1983 00:00:00
403016542,MASSARI-MELZI,BG,31/12/1983 00:00:00
401002558,MASSAZZA,VC,05/03/1992 00:00:00
409052501,MASSE DI CITTA',SI,31/12/1983 00:00:00
409052502,MASSE DI SAN MARTINO,SI,31/12/1983 00:00:00
409052503,MASSE DI SIENA,SI,31/12/1983 00:00:00
401002559,MASSERANO,VC,05/03/1992 00:00:00
401003655,MASSIOLA,NO,29/04/1992 00:00:00
404022572,MASTELLINA,TN,31/12/1983 00:00:00
420092543,MASULLAS,CA,15/07/1974 00:00:00
404022573,MATTARELLO,TN,31/12/1983 00:00:00
450500514,MATTERIA,FU,15/09/1947 00:00:00
450500515,MATTUGLIE,FU,15/09/1947 00:00:00
404021546,MAZIA,BZ,31/12/1983 00:00:00
403015602,MAZZO MILANESE,MI,31/12/1983 00:00:00
403016543,MAZZOLENI E FALGHERA,BG,31/12/1983 00:00:00
403017558,MAZZUNNO,BS,31/12/1983 00:00:00
401001534,MEANO,TO,31/12/1983 00:00:00
404022574,MEANO,TN,31/12/1983 00:00:00
404022575,MECHEL,TN,31/12/1983 00:00:00
403015138,MEDA,MI,29/06/2009 00:00:00
406031553,MEDANA,GO,31/12/1983 00:00:00
406030546,MEDUNO,UD,29/02/1968 00:00:00
403015603,MELEGNANELLO,MI,31/12/1983 00:00:00
403015736,MELETI,MI,05/03/1992 00:00:00
401001535,MELEZET,TO,31/12/1983 00:00:00
418079539,MELISSA,CZ,05/03/1992 00:00:00
403014042,MENAROLA,SO,24/11/2015 00:00:00
404022674,MENAS,TN,31/12/1983 00:00:00
407008521,MENDATICA-MONTEGROSSO,IM,31/12/1983 00:00:00
401001536,MENTOULLES,TO,31/12/1983 00:00:00
403012557,MENZAGO,VA,31/12/1983 00:00:00
403013707,MERATE,CO,05/03/1992 00:00:00
403015604,MERCUGNANO,MI,31/12/1983 00:00:00
401003569,MERCURAGO,NO,31/12/1983 00:00:00
401003656,MERGOZZO,NO,29/04/1992 00:00:00
403015737,MERLINO,MI,05/03/1992 00:00:00
406031554,MERNA,GO,31/12/1983 00:00:00
418079540,MESORACA,CZ,05/03/1992 00:00:00
405027506,MESTRE,VE,24/08/1926 00:00:00
404022576,MESTRIAGO,TN,31/12/1983 00:00:00
403015605,METTONE,MI,31/12/1983 00:00:00
403015145,MEZZAGO,MI,29/06/2009 00:00:00
403015606,MEZZANA CASATI,MI,31/12/1983 00:00:00
401002560,MEZZANA MORTIGLIENGO,VC,05/03/1992 00:00:00
403012558,MEZZANA SUPERIORE,VA,31/12/1983 00:00:00
404022577,MEZZANO IMER,TN,31/12/1983 00:00:00
403018542,MEZZANO PARPANESE,PV,31/12/1983 00:00:00
403015607,MEZZANO PASSONE,MI,31/12/1983 00:00:00
403018543,MEZZANO SICCOMARIO,PV,31/12/1983 00:00:00
403013148,MEZZEGRA,CO,03/02/2014 00:00:00
404022578,MEZZOLAGO,TN,31/12/1983 00:00:00
401002561,MIAGLIANO,VC,05/03/1992 00:00:00
401003657,MIAZZINA,NO,29/04/1992 00:00:00
401003570,MIGIANDONE,NO,31/12/1983 00:00:00
415064503,MIGLIANO,AV,31/12/1983 00:00:00
408038015,MIGLIARINO,FE,31/12/2013 00:00:00
408038026,MIGLIARO,FE,31/12/2013 00:00:00
403015608,MIGNETE,MI,31/12/1983 00:00:00
418079541,MILETO,CZ,05/03/1992 00:00:00
420092544,MILIS,CA,15/07/1974 00:00:00
404021547,MILLAN-SARNESS,BZ,31/12/1983 00:00:00
401001537,MILLAURES,TO,31/12/1983 00:00:00
403017559,MILZANELLO,BS,31/12/1983 00:00:00
416072026,MINERVINO MURGE,BA,26/07/2009 00:00:00
403013600,MINOPRIO,CO,31/12/1983 00:00:00
404022579,MIOLA,TN,31/12/1983 00:00:00
406030512,MIONE,UD,31/12/1983 00:00:00
408038016,MIRABELLO,FE,31/12/2016 00:00:00
403019573,MIRABELLO CIRIA,CR,31/12/1983 00:00:00
403013578,MIRABELLO COMASCO,CO,31/12/1983 00:00:00
403018544,MIRABELLO ED UNITI DI PAVIA,PV,31/12/1983 00:00:00
403015609,MIRABELLO SAN BERNARDINO,MI,31/12/1983 00:00:00
414070528,MIRANDA,CB,02/03/1970 00:00:00
408040510,MISANO ADRIATICO,FO,15/04/1992 00:00:00
408140510,MISANO IN VILLA VITTORIA,FO,17/08/1938 00:00:00
403018545,MISANO OLONA,PV,31/12/1983 00:00:00
403015147,MISINTO,MI,29/06/2009 00:00:00
403013708,MISSAGLIA,CO,05/03/1992 00:00:00
405023510,MIZZOLE,VR,31/12/1983 00:00:00
407008522,MOANO,IM,31/12/1983 00:00:00
401001538,MOCCHIE,TO,31/12/1983 00:00:00
404022580,MOERNA,TN,31/12/1983 00:00:00
403013709,MOGGIO,CO,05/03/1992 00:00:00
420092545,MOGORELLA,CA,15/07/1974 00:00:00
420092546,MOGORO,CA,15/07/1974 00:00:00
403013601,MOIANA,CO,31/12/1983 00:00:00
407010511,MOLASSANA,GE,31/12/1983 00:00:00
403013602,MOLINA,CO,31/12/1983 00:00:00
404022119,MOLINA DI LEDRO,TN,31/12/2009 00:00:00
403016544,MOLINI DI COLOGNOLA,BG,31/12/1983 00:00:00
404021548,MOLINI DI TURES,BZ,31/12/1983 00:00:00
401006518,MOLINO ALZANO,AL,31/12/1983 00:00:00
404022581,MOLLARO,TN,31/12/1983 00:00:00
401001539,MOLLIERES,TO,31/12/1983 00:00:00
401006519,MOLO DI BORBERA,AL,31/12/1983 00:00:00
407008524,MOLTEDO SUPERIORE,IM,31/12/1983 00:00:00
403013710,MOLTENO,CO,05/03/1992 00:00:00
403012559,MOMBELLO LAGO MAGGIORE,VA,31/12/1983 00:00:00
403017560,MOMPIANO,BS,31/12/1983 00:00:00
401001540,MONASTEROLO TORINESE,TO,31/12/1983 00:00:00
403012560,MONATE,VA,31/12/1983 00:00:00
404022121,MONCLASSICO,TN,31/12/2015 00:00:00
403015611,MONCUCCO DI MONZA,MI,31/12/1983 00:00:00
403015610,MONCUCCO VECCHIO,MI,31/12/1983 00:00:00
408040511,MONDAINO,FO,15/04/1992 00:00:00
403013603,MONDONICO,CO,31/12/1983 00:00:00
401006520,MONDONIO,AL,31/12/1983 00:00:00
401001541,MONDRONE,TO,31/12/1983 00:00:00
404021549,MONGHEZZO DI FUORI,BZ,31/12/1983 00:00:00
418079542,MONGIANA,CZ,05/03/1992 00:00:00
403015612,MONGIARDINO SILLARO,MI,31/12/1983 00:00:00
401002562,MONGRANDO,VC,05/03/1992 00:00:00
411044030,MONSAMPIETRO MORICO,AP,11/07/2009 00:00:00
411044505,MONTACUTO,AP,31/12/1983 00:00:00
411044506,MONTADAMO,AP,31/12/1983 00:00:00
404022122,MONTAGNE,TN,31/12/2015 00:00:00
409052014,MONTALCINO,SI,31/12/2016 00:00:00
401006521,MONTALERO,AL,31/12/1983 00:00:00
411041508,MONTALFOGLIO,PS,31/12/1983 00:00:00
411041509,MONTALTO TARUGO,PS,31/12/1983 00:00:00
403019574,MONTANARA,CR,31/12/1983 00:00:00
403015738,MONTANASO LOMBARDO,MI,05/03/1992 00:00:00
403013604,MONTANO COMASCO,CO,31/12/1983 00:00:00
411044033,MONTAPPONE,AP,11/07/2009 00:00:00
414070529,MONTAQUILA,CB,02/03/1970 00:00:00
404021550,MONTASSILONE,BZ,31/12/1983 00:00:00
403018546,MONTE BOLOGNOLA,PV,31/12/1983 00:00:00
408040512,MONTE COLOMBO,FO,15/04/1992 00:00:00
408099007,MONTE COLOMBO,RN,31/12/2015 00:00:00
450501524,MONTE DI CAPODISTRIA,PL,03/04/1977 00:00:00
404021551,MONTE DI MEZZODI',BZ,31/12/1983 00:00:00
404021552,MONTE DI TRAMONTANA,BZ,31/12/1983 00:00:00
411044039,MONTE GIBERTO,AP,11/07/2009 00:00:00
411141035,MONTE GRIMANO,PU,13/05/2002 00:00:00
411041035,MONTE GRIMANO,PS,31/12/1998 00:00:00
403016593,MONTE MARENZO,BG,05/03/1992 00:00:00
411041514,MONTE MONTANARO,PS,31/12/1983 00:00:00
403013605,MONTE OLIMPINO,CO,31/12/1983 00:00:00
401003571,MONTE OSSOLANO,NO,31/12/1983 00:00:00
411044046,MONTE RINALDO,AP,11/07/2009 00:00:00
404021556,MONTE SAN CANDIDO,BZ,31/12/1983 00:00:00
411044048,MONTE SAN PIETRANGELI,AP,11/07/2009 00:00:00
406031556,MONTE SAN VITO,GO,15/09/1947 00:00:00
410054508,MONTE SANTA MARIA IN SABINA,PG,31/12/1983 00:00:00
406031558,MONTE URABICE,GO,15/09/1947 00:00:00
411044049,MONTE URANO,AP,11/07/2009 00:00:00
411044050,MONTE VIDON COMBATTE,AP,11/07/2009 00:00:00
411044051,MONTE VIDON CORRADO,AP,11/07/2009 00:00:00
411041510,MONTEBELLO METAURENSE,PS,31/12/1983 00:00:00
401003521,MONTEBUGLIO,NO,31/12/1983 00:00:00
411044507,MONTECALVO DEL CASTELLANO,AP,31/12/1983 00:00:00
409048504,MONTECALVOLI,FI,31/12/1983 00:00:00
409047501,MONTECATINI VAL DI NIEVOLE,PT,31/12/1983 00:00:00
412058501,MONTECELIO,RM,31/12/1983 00:00:00
404021553,MONTECHIARO,BZ,31/12/1983 00:00:00
401006522,MONTECHIARO DENICE,AL,31/12/1983 00:00:00
411141032,MONTECICCARDO,PU,30/06/2020 00:00:00
411141033,MONTECOPIOLO,PU,16/06/2021 00:00:00
401003658,MONTECRESTESE,NO,29/04/1992 00:00:00
411041511,MONTEFABBRI,PS,31/12/1983 00:00:00
411044035,MONTEFALCONE APPENNINO,AP,11/07/2009 00:00:00
408040513,MONTEFIORE CONCA,FO,15/04/1992 00:00:00
408140513,MONTEFIORITO,FO,18/01/1917 00:00:00
404021554,MONTEFONTANA,BZ,31/12/1983 00:00:00
411044037,MONTEFORTINO,AP,11/07/2009 00:00:00
411044040,MONTEGIORGIO,AP,11/07/2009 00:00:00
410055506,MONTEGIOVE,TR,31/12/1983 00:00:00
411044041,MONTEGRANARO,AP,11/07/2009 00:00:00
407008523,MONTEGRAZIE,IM,31/12/1983 00:00:00
408040514,MONTEGRIDOLFO,FO,15/04/1992 00:00:00
403012561,MONTEGRINO,VA,31/12/1983 00:00:00
411041512,MONTEGUIDUCCIO,PS,31/12/1983 00:00:00
411044042,MONTELEONE DI FERMO,AP,11/07/2009 00:00:00
403018547,MONTELEONE SUI COLLI PAVESI,PV,31/12/1983 00:00:00
411044043,MONTELPARO,AP,11/07/2009 00:00:00
411041513,MONTEMAGGIORE,PS,31/12/1983 00:00:00
411041037,MONTEMAGGIORE AL METAURO,PS,31/12/1998 00:00:00
411141037,MONTEMAGGIORE AL METAURO,PU,31/12/2016 00:00:00
409048511,MONTEMURLO,FI,26/03/1992 00:00:00
403012562,MONTENATE,VA,31/12/1983 00:00:00
406031555,MONTENERO D'IDRIA,GO,15/09/1947 00:00:00
414070929,MONTENERO VAL COCCHIARA,CB,02/03/1970 00:00:00
404021555,MONTEPONENTE,BZ,31/12/1983 00:00:00
411042028,MONTERADO,AN,31/12/2013 00:00:00
406030547,MONTEREALE VALCELLINA,UD,29/02/1968 00:00:00
414070530,MONTERODUNI,CB,02/03/1970 00:00:00
411041515,MONTEROLO,PS,31/12/1983 00:00:00
418079543,MONTEROSSO CALABRO,CZ,05/03/1992 00:00:00
410055507,MONTERUBBIAGLIO,TR,31/12/1983 00:00:00
411044047,MONTERUBBIANO,AP,11/07/2009 00:00:00
404022582,MONTES,TN,31/12/1983 00:00:00
403018548,MONTESANO AL PIANO,PV,31/12/1983 00:00:00
410054509,MONTESANTO VIGI,PG,31/12/1983 00:00:00
401003659,MONTESCHENO,NO,29/04/1992 00:00:00
408099010,MONTESCUDO,RN,31/12/2015 00:00:00
408040515,MONTESCUDO,FO,15/04/1992 00:00:00
411041516,MONTESECCO ANTICO,PS,31/12/1983 00:00:00
411042501,MONTESICURO,AN,31/12/1983 00:00:00
413068502,MONTESILVANO MARINA,PE,31/12/1983 00:00:00
403015613,MONTESIRO,MI,31/12/1983 00:00:00
406031557,MONTESPINO,GO,15/09/1947 00:00:00
401001542,MONTESTRUTTO,TO,31/12/1983 00:00:00
404022675,MONTEVACCINO,TN,31/12/1983 00:00:00
403013711,MONTEVECCHIA,CO,05/03/1992 00:00:00
411041517,MONTEVECCHIO,PS,31/12/1983 00:00:00
408037043,MONTEVEGLIO,BO,31/12/2013 00:00:00
403012563,MONTEVIASCO,VA,31/12/1983 00:00:00
403019575,MONTICELLI RIPA D'OGLIO,CR,31/12/1983 00:00:00
403013156,MONTICELLO BRIANZA,CO,05/06/1992 00:00:00
401005078,MONTIGLIO,AT,01/09/1998 00:00:00
450501525,MONTONA,PL,15/09/1947 00:00:00
403012564,MONTONATE,VA,31/12/1983 00:00:00
405023511,MONTORIO VERONESE,VR,31/12/1983 00:00:00
415064061,MONTORO INFERIORE,AV,02/12/2013 00:00:00
415064062,MONTORO SUPERIORE,AV,02/12/2013 00:00:00
415062505,MONTORSO,BN,31/12/1983 00:00:00
411044052,MONTOTTONE,AP,11/07/2009 00:00:00
401003572,MONTRIGIASCO,NO,31/12/1983 00:00:00
416072505,MONTRONE,BA,31/12/1983 00:00:00
403018549,MONTU' BERCHIELLI,PV,31/12/1983 00:00:00
403015149,MONZA,MI,29/06/2009 00:00:00
401002520,MORCA,VC,31/12/1983 00:00:00
408040516,MORCIANO DI ROMAGNA,FO,15/04/1992 00:00:00
411044508,MOREGNANO,AP,31/12/1983 00:00:00
411044053,MORESCO,AP,11/07/2009 00:00:00
420092547,MORGONGIORI,CA,15/07/1974 00:00:00
401002521,MORONDO,VC,31/12/1983 00:00:00
403012565,MOROSOLO,VA,31/12/1983 00:00:00
406030548,MORSANO AL TAGLIAMENTO,UD,29/02/1968 00:00:00
403015614,MORSENCHIO,MI,31/12/1983 00:00:00
408040502,MORTANO,FO,13/01/1924 00:00:00
404022583,MORTASO,TN,31/12/1983 00:00:00
404021557,MORTER,BZ,31/12/1983 00:00:00
403013712,MORTERONE,CO,05/03/1992 00:00:00
408033502,MORTIZZA,PC,31/12/1983 00:00:00
450500516,MOSCHIENA,FU,15/09/1947 00:00:00
401096036,MOSSO SANTA MARIA,BI,31/12/1998 00:00:00
401002563,MOSSO SANTA MARIA,VC,05/03/1992 00:00:00
403018550,MOTTA SAN DAMIANO,PV,31/12/1983 00:00:00
403015615,MOTTA VIGANA,MI,31/12/1983 00:00:00
401002564,MOTTALCIATA,VC,05/03/1992 00:00:00
411044509,MOZZANO,AP,31/12/1983 00:00:00
401003573,MOZZIO,NO,31/12/1983 00:00:00
403017561,MU,BS,31/12/1983 00:00:00
403012566,MUCENO,VA,31/12/1983 00:00:00
403015616,MUGGIANO,MI,31/12/1983 00:00:00
403015152,MUGGIO',MI,29/06/2009 00:00:00
420091502,MULARGIA,NU,31/12/1983 00:00:00
403015739,MULAZZANO,MI,05/03/1992 00:00:00
404021558,MULES,BZ,31/12/1983 00:00:00
407010512,MULTEDO,GE,31/12/1983 00:00:00
405027507,MURANO,VE,18/02/1924 00:00:00
401001543,MURIAGLIO,TO,31/12/1983 00:00:00
403012567,MUSADINO,VA,31/12/1983 00:00:00
406030513,MUSCOLO-STRASSOLDO,UD,31/12/1983 00:00:00
413068503,MUSELLARO,PE,31/12/1983 00:00:00
408037502,MUSIANO,BO,31/12/1983 00:00:00
403012568,MUSIGNANO,VA,31/12/1983 00:00:00
403015617,MUSOCCO,MI,31/12/1983 00:00:00
401002565,MUZZANO,VC,05/03/1992 00:00:00
406032519,NACLA SAN MAURIZIO,TS,15/09/1947 00:00:00
404022125,NANNO,TN,31/12/2015 00:00:00
420092548,NARBOLIA,CA,15/07/1974 00:00:00
418079544,NARDODIPACE,CZ,05/03/1992 00:00:00
403013606,NAVA,CO,31/12/1983 00:00:00
403017562,NAVONO,BS,31/12/1983 00:00:00
404021559,NAZ,BZ,31/12/1983 00:00:00
405023512,NEGARINE,VR,31/12/1983 00:00:00
420092549,NEONELI,CA,15/07/1974 00:00:00
450501526,NERESINE,PL,15/09/1947 00:00:00
407010513,NERVI,GE,31/12/1983 00:00:00
403016545,NESE,BG,31/12/1983 00:00:00
401002566,NETRO,VC,05/03/1992 00:00:00
412058502,NETTUNIA,RM,31/12/1983 00:00:00
403013713,NIBIONNO,CO,05/03/1992 00:00:00
418079502,NICASTRO,CZ,31/12/1983 00:00:00
418079545,NICOTERA,CZ,05/03/1992 00:00:00
403017563,NIGOLINE,BS,31/12/1983 00:00:00
403015618,NIGUARDA,MI,31/12/1983 00:00:00
403012569,NIZZOLINA,VA,31/12/1983 00:00:00
404022584,NOARNA,TN,31/12/1983 00:00:00
401003574,NOCCO,NO,31/12/1983 00:00:00
404022585,NOGARE',TN,31/12/1983 00:00:00
404022586,NOMESINO,TN,30/12/1923 00:00:00
401003660,NONIO,NO,29/04/1992 00:00:00
420092550,NORBELLO,CA,15/07/1974 00:00:00
404022587,NORIGLIO,TN,31/12/1983 00:00:00
403019576,NOSADELLO,CR,31/12/1983 00:00:00
403015619,NOSEDO,MI,31/12/1983 00:00:00
403015156,NOVA MILANESE,MI,29/06/2009 00:00:00
404021560,NOVACELLA,BZ,31/12/1983 00:00:00
411141039,NOVAFELTRIA,PU,14/08/2009 00:00:00
411041039,NOVAFELTRIA,PS,31/12/1998 00:00:00
405024505,NOVALE,VI,31/12/1983 00:00:00
401001544,NOVAREGLIA,TO,31/12/1983 00:00:00
403013607,NOVATE BRIANZA,CO,31/12/1983 00:00:00
403015620,NOVEGRO,MI,31/12/1983 00:00:00
401004511,NOVELLO MONCHIERO,CN,31/12/1983 00:00:00
411041518,NOVILARA,PS,31/12/1983 00:00:00
403017564,NOZZA,BS,31/12/1983 00:00:00
420090503,NUCHIS,SS,31/12/1983 00:00:00
420092551,NUGHEDU SANTA VITTORIA,CA,15/07/1974 00:00:00
420092552,NURACHI,CA,15/07/1974 00:00:00
420092553,NURAXINIEDDU,CA,15/07/1974 00:00:00
420095507,NURAXINIEDDU,OR,31/12/1983 00:00:00
420092554,NURECI,CA,15/07/1974 00:00:00
420091054,NURRI,NU,08/05/2005 00:00:00
401002567,OCCHIEPPO INFERIORE,VC,05/03/1992 00:00:00
401002568,OCCHIEPPO SUPERIORE,VC,05/03/1992 00:00:00
401003661,OGGEBBIO,NO,29/04/1992 00:00:00
403013714,OGGIONO,CO,05/03/1992 00:00:00
403013608,OLATE,CO,31/12/1983 00:00:00
407009519,OLBA,SV,31/12/1983 00:00:00
403013609,OLCIO,CO,31/12/1983 00:00:00
401003575,OLGIA,NO,31/12/1983 00:00:00
403013610,OLGIATE CALCO,CO,31/12/1983 00:00:00
403013715,OLGIATE MOLGORA,CO,05/03/1992 00:00:00
403012570,OLGINASIO,VA,31/12/1983 00:00:00
403013716,OLGINATE,CO,05/03/1992 00:00:00
407008525,OLIVASTRI,IM,31/12/1983 00:00:00
410054510,OLIVETO IN SABINA,PG,31/12/1983 00:00:00
403013717,OLIVETO LARIO,CO,05/03/1992 00:00:00
403016546,OLTREPOVO,BG,31/12/1983 00:00:00
404022588,OLTRESARCA,TN,31/12/1983 00:00:00
406031559,OLTRESONZIA,GO,15/09/1947 00:00:00
403016547,OLTRESSENDA BASSA,BG,31/12/1983 00:00:00
403012571,OLTRONA AL LAGO,VA,31/12/1983 00:00:00
403015621,OMATE,MI,31/12/1983 00:00:00
403019577,OMBRIANO,CR,31/12/1983 00:00:00
401003662,OMEGNA,NO,29/04/1992 00:00:00
407008526,ONEGLIA,IM,31/12/1983 00:00:00
404021561,ONIES,BZ,31/12/1983 00:00:00
403013611,ONNO,CO,31/12/1983 00:00:00
403017565,ONO DEGNO,BS,31/12/1983 00:00:00
406031560,OPACCHIASELLA,GO,31/12/1983 00:00:00
401003576,ORASSO,NO,31/12/1983 00:00:00
411041040,ORCIANO DI PESARO,PS,31/12/1998 00:00:00
411141040,ORCIANO DI PESARO,PU,31/12/2016 00:00:00
407009520,ORCO,SV,31/12/1983 00:00:00
403015622,ORENO,MI,31/12/1983 00:00:00
403016548,OREZZO,BG,31/12/1983 00:00:00
403017566,ORIANO,BS,31/12/1983 00:00:00
403013612,ORIANO DI BRIANZA,CO,31/12/1983 00:00:00
403012572,ORIANO SOPRA TICINO,VA,31/12/1983 00:00:00
403018551,ORIGIOSO,PV,31/12/1983 00:00:00
403012573,ORINO AZZIO,VA,31/12/1983 00:00:00
403015740,ORIO LITTA,MI,05/03/1992 00:00:00
404021562,ORIS,BZ,31/12/1983 00:00:00
420092555,ORISTANO,CA,15/07/1974 00:00:00
403015161,ORNAGO,MI,29/06/2009 00:00:00
401003663,ORNAVASSO,NO,29/04/1992 00:00:00
420091065,ORROLI,NU,31/12/2005 00:00:00
450501527,ORSERA,PL,15/09/1947 00:00:00
401003577,ORTA NOVARESE,NO,31/12/1983 00:00:00
411044055,ORTEZZANO,AP,11/07/2009 00:00:00
418080508,ORTI,RC,31/12/1983 00:00:00
404022676,ORTISE',TN,31/12/1983 00:00:00
407011020,ORTONOVO,SP,19/04/2017 00:00:00
403013718,OSNAGO,CO,05/03/1992 00:00:00
411044510,OSOLI,AP,31/12/1983 00:00:00
403015741,OSPEDALETTO LODIGIANO,MI,05/03/1992 00:00:00
403015742,OSSAGO LODIGIANO,MI,05/03/1992 00:00:00
403019578,OSSALENGO,CR,31/12/1983 00:00:00
403016549,OSSANESGA,BG,31/12/1983 00:00:00
406031561,OSSECCA VITTUGLIA,GO,15/09/1947 00:00:00
406031562,OSSEGLIANO SAN MICHELE,GO,15/09/1947 00:00:00
450501528,OSSERO,PL,15/09/1947 00:00:00
403019579,OSSOLARO,CR,31/12/1983 00:00:00
403013172,OSSUCCIO,CO,03/02/2014 00:00:00
404022132,PADERGNONE,TN,31/12/2015 00:00:00
403017567,PADERNELLO,BS,31/12/1983 00:00:00
403019580,PADERNO CREMONESE,CR,31/12/1983 00:00:00
403013719,PADERNO D'ADDA,CO,05/03/1992 00:00:00
413066505,PAGANICA,AQ,31/12/1983 00:00:00
411044511,PAGLIARE,AP,31/12/1983 00:00:00
401004512,PAGLIERES,CN,31/12/1983 00:00:00
403013613,PAGNANO VALSASSINA,CO,31/12/1983 00:00:00
403013720,PAGNONA,CO,05/03/1992 00:00:00
403015623,PAINA,MI,31/12/1983 00:00:00
403018552,PAIRANA,PV,31/12/1983 00:00:00
403017568,PAISCO,BS,31/12/1983 00:00:00
403013614,PALANZO,CO,31/12/1983 00:00:00
401001546,PALAZZO PIVERONE,TO,31/12/1983 00:00:00
403015624,PALAZZOLO MILANESE,MI,31/12/1983 00:00:00
418079546,PALLAGORIO,CZ,05/03/1992 00:00:00
401003578,PALLANZA,NO,31/12/1983 00:00:00
401003664,PALLANZENO,NO,29/04/1992 00:00:00
420092556,PALMAS ARBOREA,CA,15/07/1974 00:00:00
403019581,PALVARETO,CR,31/12/1983 00:00:00
406031563,PANIQUA,GO,15/09/1947 00:00:00
404022688,PANNONE,TN,31/08/1971 00:00:00
407008527,PANTASINA,IM,31/12/1983 00:00:00
403018553,PAPIAGO,PV,31/12/1983 00:00:00
410055508,PAPIGNO,TR,31/12/1983 00:00:00
418080509,PARACORIO,RC,31/12/1983 00:00:00
403013175,PARE',CO,03/02/2014 00:00:00
450501529,PARENZO,PL,15/09/1947 00:00:00
418079547,PARGHELIA,CZ,05/03/1992 00:00:00
403013721,PARLASCO,CO,05/03/1992 00:00:00
405023513,PARONA DI VALPOLICELLA,VR,31/12/1983 00:00:00
401002522,PARONE,VC,31/12/1983 00:00:00
